time,S1,S2,S3,E1,E2,E3,I1,I2,I3,R1,R2,R3,run
47,3816742.8874526266,5974884.112351453,7487766.131419568,3663094.7835952262,5297001.828476564,2814916.0203181654,1913979.7944315055,2725060.8551463047,1288994.8683402098,911942.5345206395,1285058.2040256837,562864.979922069,1
48,3349632.982588037,5276159.242422644,7011643.394140091,3830261.4893863415,5561118.55609506,3056172.994447266,2093705.3558572682,2988294.964908458,1441981.9574837056,1032160.1721683511,1456432.2365738438,644743.6539289504,1
49,2904323.0670124227,4604610.064090093,6522379.66281077,3963576.925545611,5778738.590172285,3291473.2393745882,2274648.2209171485,3254934.2267363854,1604593.5312899414,1163211.7865248166,1643722.1190012414,736095.5665247134,1
50,2487749.452801642,3971000.3013513186,6026072.381032084,4058985.2426625085,5943101.571425711,3515410.4704190963,2453939.7890088335,3520891.5124290893,1775595.7948296613,1305085.5155270123,1847011.614793887,837463.35371917,1
51,2213638.4543611477,3550779.1086037317,5674083.52783847,4010266.279543416,5889917.967866557,3583450.85235056,2624350.459190919,3775312.6280314787,1947817.4575415957,1457504.8069045139,2065995.2954982396,949190.1622693826,1
52,1954366.4371249555,3150553.2146891947,5318254.58393645,3951007.797920797,5821567.826112931,3649918.7162358486,2780660.082552712,4010224.7910207706,2115262.5682336255,1619725.6824015328,2299659.1681771097,1071106.131594085,1
53,1713061.7389710436,2775467.515773198,4963258.221317792,3879022.3263445618,5734285.323650322,3710448.237488145,2922775.6539981524,4225423.915356531,2277909.60312127,1790900.2806862385,2546828.2452199557,1202925.938072802,1
54,1491695.5616371413,2428971.779354957,4613213.853171848,3793400.3853313364,5626220.231556198,3761540.3776582037,3050493.062109983,4420504.996176578,2435434.6158035146,1970170.990921536,2806307.992912274,1344353.1533664437,1
55,1291235.7460200125,2113015.4063342544,4271673.830949432,3694265.8518754337,5497105.418652897,3800510.259081793,3163591.2767420607,4595006.792734076,2587292.9353645435,2156667.1253624903,3076877.382278779,1495064.9746042418,1
56,1111815.008048788,1828268.7121265554,3941616.1393291536,3582535.1443864205,5347922.887590295,3825431.755210855,3261903.64702867,4748524.290806878,2732792.8396677226,2349506.200536119,3357289.1094762785,1654701.26579228,1
57,952904.1950542019,1574358.5481357868,3625447.7471481045,3459688.860542499,5180579.959055492,3835075.3361107926,3345368.386735579,4880791.264505126,2871161.3385757776,2547798.557667718,3646275.228303603,1822857.5781653365,1
58,813478.1223292549,1350101.3489933524,3325020.131429532,3327569.681086388,4997615.020722281,3828839.8178679934,3414057.3909626356,4991731.215790682,3001599.941848398,2750654.805621719,3942557.414493692,1999082.1088540868,1
59,692169.399797744,1153725.6766948532,3041658.222885186,3188206.1722629685,4801934.346804401,3806675.913880896,3468190.2200619723,5081485.854680484,3123332.3493317585,2957194.207877312,4244859.121820269,2182875.513902171,1
60,587401.9850441562,983072.0091742344,2776202.1806570254,3043670.9591104276,4596592.9354779385,3769003.778035368,3508133.3689514506,5150420.93871077,3235642.4767245348,3166553.686893963,4551919.116637065,2373693.564583083,1
61,497502.6061800665,835764.2782208585,2529058.0651966184,2895970.071733044,4384617.951776378,3716628.0926591065,3534390.979222826,5199118.121582535,3337904.2142251623,3377896.3428640603,4862504.648420235,2570951.6279191244,1
62,420788.44921822497,709349.8057414996,2300255.3708589426,2746963.9895987734,4168876.657035071,3650653.188526074,3547588.316630364,5228354.6883160705,3429602.6821784144,3590419.244552635,5175423.848907365,2774030.7584365807,1
63,355632.14138655056,601407.2630701814,2089507.637648408,2598316.534267564,3951985.1585827046,3572401.746650912,3548451.215222767,5239075.893821107,3510347.804013595,3803360.109123116,5489536.684526013,2982284.811687097,1
64,300506.4969558386,509624.9329621163,1896273.1753964867,2451467.089196236,3736252.670105277,3483339.6625524014,3537783.7538107894,5232363.311758418,3579880.995377132,4016002.660037133,5803764.085174196,3195048.1666739914,1
65,254012.08007154884,431852.8253136161,1719813.2025179411,2307621.469703122,3523655.1770089623,3385009.183217474,3516445.8012366686,5209401.8585614655,3638075.9495339226,4227680.648988658,6117095.139115963,3411643.664730674,1
66,214891.06731939202,366133.12726075057,1559245.388229995,2167756.634813267,3315831.9164254847,3278971.6161507918,3485331.7411535797,5171447.635911217,3684934.549977855,4437780.556713759,6428592.320402555,3631390.4456413696,1
67,182030.7528658739,310713.6179098356,1413591.4351311312,2032634.9687365599,3114098.4682592466,3166760.1751681827,3445351.2045058343,5119798.064436,3720578.9714753004,4645743.073891729,6737394.849394925,3853611.4182253964,1
68,154459.69010724663,264048.40751155384,1281817.9579430397,1902824.5256752148,2919470.9977033064,3049842.898066609,3397412.284356815,5055765.239340099,3745240.975753598,4851063.499860722,7042720.355445048,4077640.1682367646,1
69,131338.9946602624,224789.83788266976,1162870.4493215298,1778722.3529592922,2732697.105276359,2929595.0586244077,3342407.4384552008,4980653.006245588,3759249.328735961,5053291.213925242,7343865.05059539,4302827.1633181125,1
70,111950.80883387176,191774.71155890933,1055700.5365179407,1660578.7379299328,2554289.7373785703,2807280.1451005326,3281202.071552026,4895737.907204248,3763016.1511592264,5252028.381684167,7640202.64385828,4528545.167222312,1
71,95685.43543107284,164007.33466650723,959287.0277737211,1548520.861377352,2384561.5382126686,2684038.2657502517,3214625.649902515,4802253.900654221,3757022.8859183863,5446928.053289058,7931182.22646661,4754193.820557652,1
72,82028.21599132766,140641.2249455461,872651.4315686999,1442574.8722066572,2223657.833301186,2560880.752867259,3143465.1130753737,4701380.594532648,3741806.43338191,5637691.79872664,8216325.347220627,4979203.382182143,1
73,70546.87201085048,120960.7896818567,794868.7227123572,1342685.8163327384,2071587.0991734995,2438689.744661794,3068460.3019043244,4594234.632791717,3717945.877968977,5824067.0097520845,8495222.478352934,5203037.654656883,1
74,60879.75033825233,104363.83472399852,725074.1482493625,1248735.162268682,1928248.287342926,2318221.6002247096,2990301.1068245294,4481863.828885869,3686050.112554258,6005843.980568535,8767529.049047213,5425196.138971683,1
75,52725.207879969545,90345.42269356568,662466.833477606,1160555.8833266222,1793454.7483941375,2200113.1225142605,2909626.047070287,4365243.629991221,3646746.5650024074,6182852.861723119,9032961.198921083,5645215.47900574,1
76,45832.22526888243,78483.34559625364,606310.8824255698,1077945.1989115663,1666954.7640865862,2084889.706665632,2827022.0109528014,4245275.511133961,3600671.1451207106,6354960.564866748,9291291.379183205,5862670.265788101,1
77,39992.2424854083,68425.30020922076,555934.5823439377,1000675.161805882,1548448.863749748,1972974.6800459702,2743024.915055706,4122786.9300268916,3548459.461251367,6522067.680653002,9542343.906014144,6077173.276358738,1
78,35032.144359865655,59877.729944632876,510728.235300133,928501.3293387708,1437604.2121951175,1864699.24318349,2658121.068233936,3998532.508467292,3490739.296361532,6684105.4580674255,9785990.549392961,6288375.225154857,1
79,30808.29048729801,52596.22425162502,470141.04666599573,861169.7689565065,1334066.4023954489,1760312.5578642788,2572749.0597965405,3873196.1527970848,3428124.291871048,6841032.880759654,10022146.220555846,6495964.10359869,1
80,27201.537632372092,46377.43027471749,433677.35039191804,798422.5399920201,1237468.8351111007,1659991.6537170038,2487302.049350701,3747393.921580775,3361208.8435073816,6992833.873024902,10250764.813033406,6699664.152383708,1
81,19724.581070897584,33499.73209986184,351656.80658161227,744205.658859394,1154674.3968385647,1611066.742064305,2402311.29193452,3621989.06216981,3292542.7338041547,7139518.46813518,10471841.808891749,6899275.71754993,1
82,14454.588225592766,24446.52489531724,286761.0168019341,692041.5000068656,1074579.2498689068,1549473.6691547881,2318136.3973649982,3497556.3412038046,3223544.9931444963,7281127.514402536,10685422.884031955,7094762.320898785,1
83,10704.076720296747,18022.071508397632,235162.47358769132,642431.2010156891,998121.980789285,1479858.1429945559,2234910.9110614383,3374289.0954003884,3153442.5936743314,7417713.811202568,10891571.852301912,7286078.789743426,1
84,8009.3373100109475,13420.6693128886,193939.8025759685,595622.9009250486,925795.1979899477,1405639.5309643184,2152788.8706507687,3252423.5305059515,3081817.8460563915,7549338.891114162,11090365.602191195,7473144.820403325,1
85,6054.780464487458,10094.613309624448,160850.49526286477,551703.7026709489,857806.3719295466,1329323.1365327975,2071927.816613684,3132208.326904362,3008505.30822887,7676073.700250871,11281895.68785645,7655863.059975471,1
86,4623.785281461852,7668.4712430282025,134164.66848073577,510659.1495414812,794181.8967978415,1252729.8960456378,1992478.5908274185,3013886.1580712623,2933515.599565807,7797998.47434963,11466268.473887853,7834131.8359078225,1
87,3566.3959068727186,5882.765703915946,112541.91147184874,472411.9942933407,734834.9891992805,1177167.1208752668,1914579.4659831508,2897682.825947919,2856979.0236132364,7915202.1438166285,11643604.41914887,8007853.94403965,1
88,2777.9312010428644,4556.695990753715,94939.2712403661,436847.5285716162,679610.1192911387,1103556.249995825,1838353.0640745035,2783801.3179420675,2779103.9603231316,8027781.47615283,11814036.866776025,8176942.51844068,1
89,2184.709403757674,3563.2698537570855,80542.02246622968,403830.14565358154,628312.1318757212,1032528.9253133388,1763905.054110684,2672419.019075631,2700146.3008918115,8135840.09083197,11977710.579194875,8341324.751328622,1
90,1734.4432808073593,2812.580654398185,68711.26896104403,373214.15354452375,580725.3218859278,964499.5363418751,1691323.9709072202,2563686.926967587,2620387.1556296297,8239487.432267441,12134780.170492072,8500944.039067453,1
91,1389.7244585318854,2240.4713696717504,58944.0832408322,344850.79696801427,536625.882154799,899720.1645015881,1620681.7240527843,2457730.1140188673,2540116.765588162,8338837.754520662,12285408.532456648,8655760.98666942,1
92,1123.5767982493662,1800.8058655811355,50843.073582456804,318592.75464548793,495789.9336774829,838322.2543751814,1552034.518852089,2354648.9479523343,2459623.0800763085,8434009.149704166,12429765.312504584,8805753.591966053,1
93,916.3929800567909,1460.1504924242781,44093.04729669424,294296.96631260583,457998.6305048537,780348.2776660367,1485424.0012931293,2254520.7394990628,2379183.81974849,8525122.6394142,12568025.479503643,8950916.85528878,1
94,753.809935974195,1194.0909863736938,38443.05439080434,271826.34205732495,423041.3039330954,725775.8013705742,1420878.5096127028,2157401.6094401097,2299061.1493891673,8612301.338393988,12700367.995640405,9091261.994849455,1
95,625.225713888412,984.6655582014442,33692.530479472676,251050.7252331974,390717.2947689666,674535.7720407421,1358414.3545799465,2063328.4363709604,2219498.2940113926,8695669.694472957,12826974.603301857,9226815.403468393,1
96,522.7554111621591,818.5612733419117,29680.564244857083,231847.36051931794,360836.91316034866,626526.3974605832,1298037.0791656987,1972320.7966184902,2140717.590599075,8775352.804903813,12948028.728947802,9357617.447695484,1
97,440.49176248480387,685.8393691396759,26277.561697824458,214101.0337977605,333221.8173273283,581623.6609157281,1239742.667580893,1884382.8416201926,2062919.5942791903,8851475.806858854,13063714.50168332,9483721.183107257,1
98,373.9769483443858,579.0267336301612,23378.748365213716,197703.99891154896,307705.0123734935,539689.2645174139,1183518.6856340086,1799505.0791221866,1986282.9467891962,8924163.33850609,13174215.881770672,9605191.040328175,1
99,319.8230983833526,492.46474496330444,20899.0893672321,182555.76740136594,284130.60228309216,500576.6013067626,1129345.3433263488,1717666.0403698767,1910964.7890011074,8993539.066173892,13279715.89260205,9722101.520324899,1
100,275.43769314842547,421.83929845893357,18769.30631148491,168562.81759170318,262353.3931254139,464135.2255828261,1077196.4825417378,1638833.8346398342,1837101.5568320774,9059725.262173403,13380395.93293628,9834535.911273608,1
101,228.3540468403006,347.3131253905209,16393.53362039598,155648.27127882533,242254.21419023036,430731.32642310805,1027040.8730769462,1562968.1993792208,1764831.5558816986,9122842.501597377,13476435.273305142,9942585.584074793,1
102,190.94822562756238,288.46110517325536,14401.020660137063,143717.35819230168,223685.297353801,399527.8134542608,978842.3817496644,1490020.7566076026,1694263.4224169035,9183009.311832396,13568010.484933406,10046349.743468694,1
103,160.9923586386516,241.6070370302296,12721.367588636562,132696.58976809363,206532.51622081536,370423.06944884977,932560.4961753011,1419935.8580906985,1625464.9664376532,9240341.921697956,13655295.018651439,10145932.596524857,1
104,136.81716611932825,204.0110599717419,11298.39437825334,122517.59203004776,190689.62123978214,343309.64439309755,888151.5587075496,1352652.5450792415,1558491.9060003152,9294954.032096274,13738458.82262099,10241442.05522833,1
105,117.16201928118987,173.61484658744706,10087.059092733942,113116.85583765154,176057.87797695963,318077.66322397074,845569.3376991084,1288105.456244808,1493388.256748383,9346956.64444395,13817668.050931629,10332989.020934911,1
106,101.06777838300935,148.8604191249693,9051.075977865086,104435.46574275884,162545.66323846602,294617.2956847622,804765.5442849597,1226225.6514632087,1430186.9289407928,9396457.922193889,13893084.824879184,10420686.699396577,1
107,87.79900414122521,128.55921432254266,8161.069061047805,96418.82135947817,150068.04383570462,272820.52619546687,765690.298169881,1166941.3562401822,1368910.4490089887,9443563.08146649,13964867.040709775,10504649.955734493,1
108,76.787768956148,111.79797047815323,7393.1453072636605,89016.35947871546,138546.35245416488,252582.3823486177,728292.5444055579,1110178.6295459901,1309571.7574653944,9488374.30834676,14033168.220029349,10584994.71487872,1
109,67.592415972005,97.86995481818687,6727.781735719681,82181.28325566194,127907.77191262737,233801.7689616171,692520.4245587053,1055861.9600710848,1252175.0379548462,9530990.699769652,14098137.398061452,10661837.411347812,1
110,59.867194287742,86.22456598521605,6148.955034445313,75870.3017566913,118084.9337080106,216382.00469428435,658321.605642361,1003914.7960432726,1196716.5514600324,9571508.22540665,14159919.045682713,10735294.488811232,1
111,53.33959985684456,76.4298860128137,5643.455497728469,70043.38214588484,109015.53502381322,200231.1415432418,625643.5702106933,954260.0138029611,1143185.4535019558,9610019.708043557,14218653.021287195,10805481.94945707,1
112,47.79351982444503,68.1449567427086,5200.3466741962475,64663.51535533512,100641.9758453327,185262.1191204654,594433.8707922946,906820.3300627533,1091564.5827685066,9646614.820332538,14274474.549135152,10872514.951436827,1
113,43.05650588847359,61.09893544178699,4810.53620093182,59696.49581547211,92911.01738697466,171392.80073936423,564640.3518766435,861518.6628339712,1041831.2105109226,9681380.095801989,14327514.220843593,10936507.452548778,1
114,38.990135507293104,55.075376871275786,4466.434024612748,55110.715160178355,85773.46186596117,158545.92285416322,536211.3424134484,818278.4456417453,993957.7455272066,9714398.952290857,14377898.017115403,10997571.897594012,1
115,35.48265790988919,49.90029264648192,4161.678890526613,50876.969590762696,79183.85325661559,146648.98287258158,509095.82164438686,777023.899439568,947912.3916752591,9745751.72610693,14425747.347011149,11055818.946561627,1
116,32.44336488468391,45.43304993678124,3890.919011766012,46968.280426268626,73100.1983752976,135634.08351299417,483243.5607678226,737680.2661408385,903659.7565734099,9775515.715441013,14471179.102433905,11111357.240901822,1
117,29.798223323620768,41.55933800365441,3649.634608031586,43359.72719656734,67483.70735865756,125437.74916459461,458605.2430258957,700174.0078328028,861161.4114902054,9803765.231554203,14514305.725470513,11164293.204737162,1
118,27.486501572490695,38.18575851082937,3433.9946400312815,40028.29264476208,62298.552583552504,116000.72336056287,435132.56423040794,664432.97484359,820376.4036925801,9830571.656623248,14555235.286814323,11214730.878306821,1
119,25.458130224159206,35.235609944378865,3240.74022843789,36952.718932190335,57511.64496174723,107267.75627473538,412778.3158685303,630386.5460305703,781261.7227728916,9856003.507069046,14594071.573397715,11262771.780723931,1
120,23.671630540629376,32.64559147071084,3067.089547192244,34113.37435633831,53092.42655528225,99187.38798116428,391496.45261763013,597965.7441710661,743772.7230505073,9880126.50139548,14630914.183682157,11308514.799421133,1
121,22.092480492835968,30.363213275999076,2910.6599474627064,31492.129895206126,49012.678456740214,91711.73179557903,371242.14596825565,567103.3291350097,707863.504604663,9903003.631656036,14665858.62919495,11352056.103652293,1
122,20.691818125055786,28.344749058011764,2769.403942328559,29072.244919275636,45246.342919752016,84796.2610054095,351971.8255049676,537733.8712835747,673487.2553588375,9924695.237757623,14698996.441047592,11393489.079693422,1
123,19.445408743388377,26.553611210155317,2641.556426432818,26838.261440605474,41769.35876433514,78399.6011990138,333643.2092398595,509793.80729673844,640596.5569050818,9945259.083910782,14730415.280327693,11432904.285469469,1
124,18.33281696682344,24.959052900658197,2525.5909690413237,24775.90628972732,38559.509113697655,72483.32985791228,316215.32429604104,483221.4804793654,609143.6566827628,9964750.436597256,14760199.051354013,11470389.422490282,1
125,17.336741134417842,23.535128376983078,2420.183539864744,22872.00066328272,35596.28059841929,67011.78422265533,299648.51907182694,457957.1673339926,579080.7090474834,9983222.143523747,14788428.01693919,11506029.323189994,1
126,16.44247502266258,22.259855001999618,2324.182277031445,21114.37650110848,32860.73318775625,61951.87813147282,283904.46794997726,433943.09208460816,550359.987741283,10000724.713073881,14815178.914872613,11539905.95185021,1
127,15.637470922465075,21.114535366681352,2236.5822208964855,19491.799196043834,30335.37987636401,57272.9281759509,268946.1694895926,411123.43063637655,522934.07212643407,10017306.39384343,14840525.07495187,11572098.417476716,1
128,14.910983401964739,20.08320640082194,2156.504128688008,17993.896168588642,28004.07549915468,52946.48930444031,254737.9389548052,389444.305325232,496756.00944824197,10033013.253893191,14864536.53596919,11602682.997118626,1
129,14.25377765779076,19.152189806764316,2083.1766567888103,16611.09087094651,25851.913997131225,48946.1998334295,241245.39594848797,368853.77167606086,471779.4552516686,10047889.259402897,14887280.16213698,11631733.16825811,1
130,13.657889793955045,18.309723694896494,2015.9213305767312,15334.541815301614,23865.13350396094,45247.635698902224,228435.4478410561,349301.79826529644,447958.7939506468,10061976.352453837,14908819.758507024,11659319.64901987,1
131,13.116429010992821,17.545659548142538,1954.1398285804319,14156.086249581205,22031.028667111364,41828.17369212436,216276.26961467098,330740.24067390565,425249.2414129932,10075314.527706726,14929216.184999412,11685510.445066297,1
132,12.623413763239142,16.851211972481543,1897.3031939568964,13068.18813103699,20337.8696594077,38666.863360325806,204737.2806784886,313122.8104149164,403606.93129386316,10087941.907776702,14948527.46871368,11710370.902151851,1
133,12.173635553380366,16.218751265658437,1844.9426556965345,12063.890073283057,18774.827376183835,35744.307210934334,193789.11915219828,296405.03962762415,382988.98672305234,10099894.817138955,14966808.914244905,11733963.763410315,1
134,11.762545299573446,15.64163085409789,1796.6417981741276,11136.768966155993,17331.90435008406,33042.548831851214,183403.614061882,280544.24224672595,363353.57882867503,10111207.85442665,14984113.211772315,11756349.230541298,1
135,11.38615820693452,15.114043231273516,1752.0298632803133,10280.894989922546,15999.870950033177,30544.96852623477,173553.7558438933,265499.47227840807,344659.9734628279,10121913.963007964,15000490.542728307,11777585.028147656,1
136,11.04097386306764,14.630899278765229,1710.7760065084408,9490.793766012437,14770.206463020155,28236.1860555096,164213.66550861462,251231.47974622948,326868.56738383864,10132044.499751497,15015988.682891453,11797726.470554141,1
137,10.723908902733958,14.187726839039003,1672.58435869961,8761.411405676885,13635.0446872515,26101.97008643815,155358.56277620196,237702.6648068882,309940.9150451588,10141629.301909206,15030653.102779001,11816826.530509703,1
138,10.432240085098268,13.780585193779247,1637.189769985405,8088.082235839477,12587.123693035126,24129.1539453294,146964.73346043288,224877.0304790945,293839.7470428555,10150696.75206363,15044527.065242657,11834935.909241827,1
139,10.163556025579904,13.405992727547309,1604.3541328657575,7466.498997994177,11619.739433574965,22305.557293398888,139009.4963442137,212720.13437730828,278528.98118198285,10159273.841101754,15057651.72019637,11852103.107391752,1
140,9.915716144305348,13.060865557627444,1573.8631981585202,6892.685331393818,10726.702911811039,20619.913350845716,131471.16976087695,201199.03979555462,263973.72703674005,10167386.229191573,15070066.196427058,11868374.496414257,1
141,9.686815650937643,12.742465313516186,1545.5238114304914,6362.970366037182,9902.300631646629,19061.801312530755,124329.03806884123,190282.2664444942,250140.2848000435,10175058.304749459,15081807.690458527,11883794.390075997,1
142,9.475155594054531,12.448354574116527,1519.1615090071823,5873.9652641784605,9141.258082478871,17621.58361457015,117563.31818325665,179939.74110699017,236996.13914471894,10182313.24139696,15092911.552455937,11898405.115731705,1
143,9.27921717229527,12.176358733324534,1494.6184221957762,5422.541561320087,8438.706025001198,16290.34772819719,111155.12630669522,170142.7484432301,224509.94875067187,10189173.052914802,15103411.369173016,11912247.085098937,1
144,9.097639642079155,11.924533277892342,1471.7514462940346,5005.811168976581,7790.149363880961,15059.852174508766,105086.44498154895,160863.88214568698,212651.53208983413,10195658.646209821,15113339.043957137,11925358.864289364,1
145,8.92920126903531,11.691135635088775,1450.4306375820672,4621.107911977065,7191.438409232436,13922.476470910213,99340.09056937874,152076.99661654228,201391.85000310748,10201789.872317364,15122724.873838572,11937777.242888402,1
146,8.772802862294999,11.474600889550135,1430.5378070351053,4265.970482767853,6638.742343898429,12871.174736986815,93899.6812468339,143757.1593153596,190702.9855506248,10207585.575467525,15131597.623739835,11949537.301905354,1
147,8.627453506393458,11.273520784992101,1411.9652841419797,3938.126704140797,6128.52472751071,11899.432704003204,88749.60559377281,135880.60390253618,180558.12156812768,10213063.640248569,15139984.597849151,11960672.480443727,1
148,8.492258167823188,11.086625522046562,1394.614828119591,3635.4790001008464,5657.520881203467,11001.227888149466,83874.99183670913,128424.68428413854,170931.51631782117,10218241.036905011,15147911.708209118,11971214.640965909,1
149,8.366406904764977,10.912767942307713,1378.396667104038,3356.0909822472613,5222.717008781746,10170.992702937096,79261.67779954964,121367.82964592878,161798.47758142758,10223133.864811286,15155403.540577328,11981194.13304853,1
150,8.249165451194315,10.750909753851428,1363.2286486774963,3098.175066123358,4821.330921170836,9403.580300748561,74896.18160365234,114689.5005485159,153135.33550604896,10227757.394164762,15162483.417620542,11990639.855544524,1
0,10305660,15281905,12154442,50,50,50,50,50,50,0,0,0,2
1,10305557.792566473,15281764.778181834,12154372.59532142,144.44508205944973,181.00379580344756,112.89526558080405,54.658862349774566,56.08587640089561,53.430563633376735,3.10348911769312,3.1321459601183372,3.0788493698539274,2
2,10305437.895875068,15281599.784060674,12154292.612306647,248.73011054565197,325.8846962330822,181.18043565972974,66.66871416216719,72.39752105696186,61.699290234912375,6.705300222695556,6.933722036760655,6.507967462914048,2
3,10305283.710774004,15281386.727810254,12154192.350679733,378.06381385449237,505.9760605512965,263.7704989305708,86.95688781964346,100.2466203990962,75.29007176298855,11.268524319957306,12.049508794779477,10.588749578061636,2
4,10305075.39518992,15281097.800095595,12154060.308353854,549.6185116037927,745.3372824417497,370.63588191235465,117.6391807388425,142.61026229205362,95.38345305140184,17.347117737258333,19.252359672200807,15.67231118517404,2
5,10304787.160593769,15280696.897083126,12153881.652643029,784.9797884742966,1074.1755026549238,514.1918750296489,162.19799240121017,204.37816994281323,123.95186641028067,25.661625353496508,29.549244276999225,22.20361553242977,2
6,10304383.988972457,15280135.039825385,12153636.369684312,1112.967383877053,1532.7821639749432,710.891968918285,225.85238143612807,292.86796471212153,163.9638099802981,37.1912622262589,44.31004592774108,30.77453678911185,2
7,10303817.330867227,15279344.375598768,12153296.84537889,1573.2213244455324,2176.5337326621934,983.2466425778914,316.15308031463485,418.6542827019097,219.71511339323425,53.2947280092272,65.43638586751229,42.192865138662306,2
8,10303019.247021526,15278230.012363233,12152824.57621251,2221.012396610984,3082.5963961246,1362.5255758455096,443.86565504979706,596.7996065846789,297.32240267883145,75.8749268094916,95.59163405724271,57.57580896303923,2
9,10301894.28043796,15276658.692764461,12152165.609514501,3133.8688140837494,4359.15939444065,1892.4759033526948,624.2429621963422,848.627589661247,405.43523589802027,107.60778575613807,138.5202514345535,78.47934624658326,2
10,10300308.09417777,15274442.963672563,12151244.170762258,4420.809260811225,6158.298028354584,2634.501197508358,878.8339743293565,1204.2436377095887,556.2492246818465,152.26258708585618,199.49466136965313,107.07881554941599,2
11,10298071.535705889,15271318.975018427,12149953.723184843,6235.271222205724,8693.983990891926,3674.9155166239902,1238.041012995907,1706.098061162038,766.9390929855347,215.15205890718494,285.9429295156539,146.42220554637862,2
12,10294918.271392556,15266915.319863869,12148144.409571877,8793.238379095228,12267.339840637007,5135.124348526047,1744.724624785399,2414.0086836089686,1061.679976369755,303.7656035619431,408.33161188337306,200.7861032250543,2
13,10290473.420643881,15260709.329679409,12145605.414344082,12398.643831830512,17302.03551685167,7185.915937338354,2459.275239096767,3412.227071971986,1474.4934892990273,428.6602851905272,581.4077317655056,276.17622927928596,2
14,10284209.631647157,15251965.85633559,12142040.206371693,17478.91602576007,24393.83169356821,10067.511094195026,3466.7380556114445,4819.3661991842755,2053.25103609684,604.7142714717231,825.9457716543159,381.031498010699,2
15,10275385.71709319,15239651.713902263,12137031.831688147,24634.58765099547,34379.755391731174,14117.65458195124,4886.806033021606,6802.326827373509,2865.2994151991525,852.8892227928872,1171.2038786304838,527.214314697139,2
16,10262961.260486653,15222316.544712614,12129994.36928735,34708.23423777348,48434.29571583069,19810.874648253688,6887.800187115818,9595.786535073314,4005.353571225119,1202.7050884562507,1658.3730364782127,731.4024931695344,2
17,10245478.394816378,15197927.736852767,12120105.226936102,48879.72473993476,68202.45171779544,27813.17675416905,9706.16985787176,13529.396847310101,5606.5518446285405,1695.710585814989,2345.414582127368,1017.0444650963327,2
18,10220899.38906842,15163643.324989924,12106211.123080844,68796.69951843879,95982.26530942012,39057.872711437696,13673.571875657155,19065.57841335054,7855.9016525274965,2390.339537480899,3313.8312873050368,1417.1025551864795,2
19,10186386.045234764,15115502.905021157,12086698.36439997,96751.04122544079,134972.25876696417,54849.96404093237,19254.229194878906,26851.720525898712,11015.777001953771,3368.6843449131175,4678.1156859806315,1977.8945571392308,2
20,10138004.849704534,15048013.271369852,12059315.394598596,135913.21685619839,189601.1517655657,77008.4436648531,27096.026549294314,37791.69037158062,15453.699151153676,4745.906889969309,6598.88649300224,2764.462585398188,2
21,10118011.449638408,15020120.81728947,12047987.654787205,144715.47340991884,201881.7348115188,81995.33466997094,36383.522370298175,50748.38995198291,20710.055441328295,6649.554581373345,9254.057947035533,3848.9551014951912,2
22,10092139.031676684,14984024.078924732,12033317.840121638,158492.11444601187,221104.43109487448,89811.41834842466,46010.11528700776,64178.29497689963,26159.201709448345,9118.738590293324,12698.195003500907,5253.539820486955,2
23,10060105.712877689,14939325.798779763,12015132.21176999,177132.9415654705,247119.17702169312,100406.93861467726,56336.565113977995,78585.01400272267,32006.813249057373,12184.78044285916,16975.010195828403,6996.0363662722775,2
24,10021427.593556851,14885345.33407221,11993137.32719887,200730.25836330073,280059.6321351412,113850.95101551195,67702.23454834298,94442.61589935058,38447.50217358161,15899.913531500935,22157.41789330528,9106.219612033901,2
25,9975433.136859503,14821138.044396799,11966926.011522274,229549.55231810297,320302.83224861254,130316.49269036365,80440.81081119343,112217.66012561235,45674.04703898536,20336.500011194577,28346.46322898205,11625.448748375873,2
26,9921271.577687094,14745506.131270563,11935979.209785756,264008.0872731949,368440.0467317522,150070.8073762054,94893.25889419515,132387.40819966173,53885.19400702798,25587.07614551058,35671.41379802779,14606.788831011023,2
27,9857916.667497175,14657002.688370833,11899664.240666863,304659.68937815976,425256.4922560452,173469.8180321887,111418.51425381306,155454.9377878198,63292.36143680641,31765.128870844263,44290.88158530685,18115.579864142004,2
28,9784168.216132065,14553932.322116915,11857230.580870757,352182.7605063964,491715.8197701994,200955.36509260788,130402.57309570897,181962.09310585077,74125.67508156245,39006.45026582069,54394.76500703841,22230.37895507477,2
29,9698653.218425056,14434350.748421859,11807803.86473936,407369.62613790337,568946.7983283452,233054.38348543053,152266.15279848033,212500.53126183868,86639.4983210504,47471.00263854999,66206.92198796262,27044.253454159254,2
30,9599828.991223443,14296066.651689647,11750379.082258986,471114.7214752647,658228.7821672771,270378.8909991914,177471.09623464616,247721.1299333295,101117.63954576607,57345.19106663546,79988.43620975356,32666.387196058153,2
31,9485990.567210013,14136648.826221667,11683813.76443711,544399.6127182726,760973.2427931377,313625.99886014423,206525.32697102678,288341.51656514255,117878.2376181684,68844.4931006771,96041.41442005849,39223.99908457975,2
32,9355285.309368623,13953442.64752048,11606822.376729535,628272.19845308794,878697.7103681184,363576.74574550183,239986.15879478952,335151.47477535746,137278.33480552046,82216.33338348968,114713.16733604908,46864.54271944569,2
