date,I,R,D,V,H,I_0-9,I_10-19,I_20-29,I_30-39,I_40-49,I_50-59,I_60-69,I_70-79,N_0-9,N_10-19,N_20-29,N_30-39,N_40-49,N_50-59,N_60-69,N_70-79,N_80-89,N_90-99,N_100+,D_0-9,D_10-19,D_20-29,D_30-39,D_40-49,D_50-59,D_60-69,D_70-79,D_80-89,D_90-99,D_100+,H_0-9,H_10-19,H_20-29,H_30-39,H_40-49,H_50-59,H_60-69,H_70-79,H_80-89,H_90-99,H_100+,H_vac,H_unvac,D_vac,D_unvac,H_vac_0-9,H_vac_10-19,H_vac_20-29,H_vac_30-39,H_vac_40-49,H_vac_50-59,H_vac_60-69,H_vac_70-79,H_vac_80-89,H_vac_90-99,H_vac_100+,H_unvac_0-9,H_unvac_10-19,H_unvac_20-29,H_unvac_30-39,H_unvac_40-49,H_unvac_50-59,H_unvac_60-69,H_unvac_70-79,H_unvac_80-89,H_unvac_90-99,H_unvac_100+,D_vac_0-9,D_vac_10-19,D_vac_20-29,D_vac_30-39,D_vac_40-49,D_vac_50-59,D_vac_60-69,D_vac_70-79,D_vac_80-89,D_vac_90-99,D_vac_100+,D_unvac_0-9,D_unvac_10-19,D_unvac_20-29,D_unvac_30-39,D_unvac_40-49,D_unvac_50-59,D_unvac_60-69,D_unvac_70-79,D_unvac_80-89,D_unvac_90-99,D_unvac_100+
2022-01-26,9961758,61532114,810128,250750095,49045,744010.0,1036243.0,1170300.0,1175270.0,981687.0,849673.0,593443.0,300992.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,98656,101001,109259,110271,98090,101588,96062,62466,25954,6539,237,5972,6114,6614,6675,5938,6150,5815,3781,1571,395,14,36710,12335,606389,203739,4470,4576,4950,4996,4444,4603,4352,2830,1176,296,10,1502,1537,1663,1678,1493,1546,1462,951,395,99,3,73845,75600,81781,82539,73421,76040,71903,46756,19427,4894,177,24811,25400,27477,27732,24668,25548,24158,15709,6527,1644,59
2022-01-27,9662224,62424512,812178,250947586,47227,714748.0,986257.0,1105061.0,1115529.0,933318.0,810695.0,569600.0,291112.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,98906,101256,109536,110550,98338,101845,96305,62624,26020,6556,237,5751,5887,6369,6428,5718,5922,5600,3641,1513,381,13,35377,11850,608403,203775,4308,4410,4771,4815,4283,4436,4194,2727,1133,285,10,1443,1477,1598,1612,1434,1485,1405,913,379,95,3,74090,75851,82053,82813,73665,76292,72142,46911,19491,4911,178,24815,25405,27482,27737,24673,25553,24163,15712,6528,1644,59
2022-01-28,9248668,63322942,815167,251176729,45334,694213.0,943668.0,1066002.0,1081615.0,905258.0,788163.0,556207.0,285299.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,99270,101629,109939,110957,98700,102220,96660,62854,26115,6580,238,5520,5651,6114,6170,5489,5684,5375,3495,1452,365,13,33990,11344,611199,203968,4139,4237,4584,4626,4115,4262,4030,2620,1088,274,9,1381,1414,1529,1544,1373,1422,1345,874,363,91,3,74431,76200,82430,83193,74004,76643,72474,47127,19581,4933,179,24838,25429,27508,27763,24696,25577,24185,15727,6534,1646,59
2022-01-29,8695294,63798122,816566,251297414,44872,679118.0,917489.0,1038006.0,1055337.0,881492.0,770182.0,546324.0,281169.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,99440,101803,110127,111147,98869,102396,96826,62962,26160,6591,239,5464,5594,6051,6107,5433,5626,5320,3459,1437,362,13,33660,11212,612543,204023,4099,4196,4539,4581,4075,4220,3991,2595,1078,271,9,1365,1397,1512,1526,1357,1405,1329,864,359,90,3,74594,76367,82611,83376,74166,76811,72633,47231,19624,4944,179,24845,25436,27515,27770,24703,25584,24192,15731,6536,1646,59
2022-01-30,8417099,64156236,817275,251369707,43721,667072.0,898309.0,1019262.0,1037264.0,867204.0,757746.0,538722.0,278687.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,99526,101892,110223,111244,98955,102484,96910,63017,26183,6597,239,5324,5450,5896,5951,5293,5482,5184,3371,1400,352,12,32806,10915,613251,204024,3995,4090,4424,4465,3972,4113,3890,2529,1051,264,9,1329,1360,1472,1485,1321,1368,1294,841,349,88,3,74680,76455,82707,83473,74252,76900,72717,47285,19646,4950,179,24845,25436,27516,27770,24703,25584,24192,15731,6536,1646,59
2022-01-31,8452427,65112432,818499,251529482,42650,669651.0,892407.0,1014362.0,1037783.0,867475.0,761520.0,544837.0,283117.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,99675,102044,110388,111410,99103,102638,97055,63111,26222,6607,239,5193,5317,5752,5805,5164,5348,5057,3288,1366,344,12,32023,10627,614560,203939,3899,3992,4318,4358,3877,4015,3797,2469,1025,258,9,1294,1324,1433,1446,1286,1332,1260,819,340,85,3,74840,76619,82883,83651,74411,77064,72872,47386,19688,4960,180,24835,25425,27504,27759,24692,25573,24182,15725,6533,1646,59
2022-02-01,7622249,65964584,821008,251678792,42153,684021.0,902243.0,1027844.0,1056941.0,883936.0,779400.0,565900.0,298391.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,99981,102357,110726,111752,99407,102953,97352,63305,26302,6627,240,5133,5255,5685,5737,5103,5285,4998,3250,1350,340,12,31668,10485,616809,204199,3856,3948,4270,4310,3834,3971,3755,2441,1014,255,9,1276,1307,1414,1427,1269,1314,1243,808,335,84,3,75114,76899,83187,83957,74683,77346,73139,47560,19760,4979,180,24867,25458,27539,27794,24724,25606,24213,15745,6541,1648,59
2022-02-02,7156295,66739929,824166,251823832,40175,632619.0,829250.0,957702.0,984755.0,821636.0,725743.0,527919.0,278880.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,100365,102751,111152,112182,99790,103349,97727,63548,26404,6652,241,4892,5008,5418,5468,4864,5037,4763,3097,1287,324,11,30200,9975,619539,204627,3677,3765,4072,4110,3656,3787,3581,2328,967,243,8,1214,1243,1345,1357,1207,1250,1182,769,319,80,2,75446,77239,83555,84329,75013,77689,73463,47770,19848,5001,181,24919,25511,27597,27852,24776,25659,24264,15778,6555,1651,59
2022-02-03,6784428,67507691,826946,251953604,39581,579491.0,752320.0,879971.0,909466.0,757763.0,669783.0,488277.0,258278.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,100704,103098,111527,112560,100126,103697,98056,63762,26493,6675,242,4820,4934,5338,5387,4792,4963,4693,3051,1268,319,11,29769,9812,621949,204997,3625,3711,4014,4052,3604,3732,3529,2295,953,240,8,1194,1223,1323,1335,1188,1230,1163,756,314,79,2,75740,77540,83880,84657,75305,77991,73748,47956,19925,5020,182,24964,25557,27647,27903,24821,25706,24307,15806,6567,1654,60
2022-02-04,6206664,68285821,830825,252107161,38206,476882.0,581149.0,674724.0,707485.0,587050.0,517277.0,371469.0,196371.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,101176,103581,112050,113088,100596,104184,98516,64062,26617,6706,243,4652,4763,5152,5200,4625,4790,4530,2945,1224,308,11,28752,9454,625247,205578,3501,3584,3877,3913,3481,3605,3409,2216,921,232,8,1151,1178,1275,1286,1144,1185,1121,728,302,76,2,76141,77951,84325,85106,75704,78404,74140,48210,20031,5047,183,25035,25630,27725,27982,24891,25779,24376,15851,6586,1659,60
2022-02-05,5815353,68620752,832085,252216674,37769,454048.0,550661.0,639649.0,671695.0,556398.0,491070.0,355660.0,188683.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,101330,103738,112220,113260,100748,104342,98666,64159,26657,6716,243,4599,4708,5093,5140,4573,4736,4478,2912,1210,304,11,28435,9334,626467,205618,3462,3545,3834,3870,3442,3565,3371,2192,910,229,8,1136,1163,1258,1270,1130,1170,1106,719,299,75,2,76290,78103,84489,85272,75852,78557,74284,48304,20070,5057,183,25039,25635,27731,27987,24896,25784,24381,15854,6587,1659,60
2022-02-06,5604531,68911884,832893,252276207,37687,430011.0,518561.0,603025.0,634543.0,525559.0,465858.0,338704.0,180999.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,101428,103839,112329,113370,100846,104443,98762,64221,26683,6723,244,4589,4698,5082,5129,4563,4725,4468,2905,1207,304,11,28380,9307,627224,205669,3456,3538,3827,3862,3436,3558,3365,2188,909,229,8,1133,1160,1255,1266,1126,1167,1103,717,298,75,2,76382,78198,84591,85375,75944,78652,74374,48363,20094,5063,183,25046,25641,27737,27994,24902,25790,24387,15858,6589,1660,60
2022-02-07,5105455,69915915,835480,252405399,37040,409191.0,492256.0,580169.0,609238.0,506123.0,452016.0,331766.0,178743.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,101743,104162,112678,113722,101160,104767,99068,64420,26766,6744,244,4510,4617,4995,5041,4484,4644,4392,2856,1186,298,10,27907,9133,629494,205986,3398,3479,3763,3798,3378,3499,3309,2151,894,225,8,1112,1138,1231,1243,1105,1145,1082,704,292,73,2,76659,78481,84898,85684,76219,78937,74643,48538,20167,5081,184,25084,25680,27780,28037,24940,25830,24425,15882,6599,1662,60
2022-02-08,4712712,70408888,838897,252532307,36661,377675.0,449351.0,534706.0,562662.0,467223.0,417364.0,307703.0,167372.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,102159,104588,113139,114187,101573,105196,99474,64684,26876,6771,245,4464,4570,4944,4990,4438,4597,4347,2826,1174,295,10,27636,9025,632386,206511,3365,3445,3727,3761,3346,3465,3277,2130,885,223,8,1099,1125,1217,1228,1092,1131,1070,695,289,72,2,77011,78841,85288,86077,76569,79300,74986,48761,20259,5104,185,25148,25746,27851,28109,25004,25896,24487,15923,6616,1667,60
2022-02-09,4361515,70951380,842196,252663277,35914,339975.0,407317.0,486731.0,510349.0,425798.0,383116.0,283545.0,156125.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,102561,104999,113584,114636,101973,105609,99865,64938,26981,6798,246,4373,4477,4843,4888,4348,4503,4258,2769,1150,289,10,27087,8827,635203,206993,3298,3377,3653,3686,3279,3396,3211,2088,867,218,7,1074,1100,1190,1201,1068,1106,1046,680,282,71,2,77354,79192,85667,86461,76910,79653,75320,48978,20350,5127,186,25207,25806,27916,28175,25062,25956,24544,15960,6631,1670,60
2022-02-10,3932656,71519058,844965,252792299,35647,325914.0,385093.0,463347.0,486700.0,407169.0,368671.0,275572.0,153191.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,102898,105344,113957,115013,102308,105957,100193,65152,27070,6820,247,4341,4444,4807,4852,4316,4470,4226,2748,1142,287,10,26899,8748,637616,207349,3275,3353,3627,3661,3256,3373,3189,2074,861,217,7,1065,1090,1179,1190,1059,1096,1037,674,280,70,2,77648,79493,85993,86789,77202,79955,75606,49164,20427,5147,186,25250,25850,27964,28223,25105,26001,24586,15987,6642,1673,60
2022-02-11,3551004,72045334,848606,252944783,34983,306466.0,363896.0,442433.0,462360.0,385755.0,350613.0,263621.0,148079.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,103342,105798,114449,115508,102749,106413,100625,65433,27187,6850,248,4260,4361,4718,4761,4235,4386,4148,2697,1120,282,10,26414,8569,640750,207856,3216,3293,3562,3595,3198,3312,3132,2036,846,213,7,1043,1068,1155,1166,1037,1074,1016,660,274,69,2,78029,79884,86416,87216,77582,80348,75978,49406,20527,5172,187,25312,25914,28032,28292,25167,26064,24646,16027,6659,1677,60
2022-02-12,3309365,72269375,850149,253035863,34412,281873.0,333288.0,406659.0,425123.0,354771.0,321378.0,242245.0,136394.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,103530,105990,114657,115718,102936,106607,100808,65552,27236,6862,249,4190,4290,4641,4684,4166,4315,4080,2653,1102,277,10,25992,8420,642146,208003,3165,3240,3505,3537,3147,3259,3082,2004,832,209,7,1025,1049,1135,1146,1019,1055,998,649,269,67,2,78199,80058,86604,87406,77751,80524,76143,49513,20572,5183,188,25330,25932,28052,28312,25185,26083,24664,16038,6663,1679,60
2022-02-13,3179525,72421355,850948,253079007,34701,267652.0,316369.0,389178.0,407534.0,340336.0,309066.0,232289.0,130656.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,103627,106090,114764,115827,103032,106707,100903,65613,27262,6869,249,4225,4326,4680,4723,4201,4351,4114,2675,1111,280,10,26215,8486,642860,208088,3192,3268,3535,3568,3174,3287,3108,2021,839,211,7,1033,1057,1144,1155,1027,1064,1006,654,271,68,2,78286,80147,86700,87503,77837,80613,76228,49568,20595,5189,188,25340,25943,28064,28324,25195,26093,24674,16044,6666,1679,60
2022-02-14,2909692,72993107,853576,253168408,34577,253567.0,302793.0,375162.0,391265.0,326850.0,296871.0,224658.0,127017.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,103947,106418,115119,116185,103351,107037,101214,65816,27346,6890,250,4210,4310,4663,4706,4186,4335,4100,2666,1107,279,10,26130,8447,645073,208503,3182,3257,3524,3556,3163,3276,3098,2014,837,210,7,1028,1053,1139,1149,1022,1059,1001,651,270,68,2,78556,80423,86999,87804,78105,80891,76490,49739,20666,5207,189,25391,25994,28120,28380,25245,26145,24723,16076,6679,1683,61
2022-02-15,2655836,73289970,857709,253269906,34595,219208.0,258714.0,325577.0,339229.0,282725.0,257710.0,197274.0,113155.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,104450,106933,115676,116747,103851,107555,101704,66134,27478,6923,251,4212,4313,4665,4708,4188,4338,4102,2667,1108,279,10,26154,8441,648456,209253,3185,3260,3527,3559,3166,3279,3101,2016,837,211,7,1027,1052,1138,1148,1022,1058,1000,650,270,68,2,78968,80845,87455,88265,78515,81315,76892,50000,20774,5234,190,25482,26088,28221,28482,25336,26239,24812,16134,6703,1689,61
2022-02-16,2455430,73593097,860818,253372914,34104,204410.0,246167.0,306589.0,319701.0,266646.0,243018.0,186079.0,107351.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,104829,107320,116096,117171,104227,107945,102073,66374,27578,6948,252,4153,4251,4599,4642,4129,4276,4043,2629,1092,275,9,25794,8310,651071,209747,3141,3215,3478,3510,3123,3234,3058,1988,826,208,7,1011,1036,1120,1131,1006,1042,985,640,266,67,2,79286,81171,87808,88621,78831,81643,77202,50201,20858,5255,190,25542,26149,28287,28549,25396,26301,24871,16172,6719,1693,61
2022-02-17,2197968,73942608,863477,253471680,34035,196649.0,235985.0,297671.0,309055.0,257825.0,237138.0,181904.0,105270.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,105153,107652,116454,117532,104549,108278,102388,66579,27663,6970,253,4144,4243,4590,4632,4120,4267,4035,2624,1090,274,9,25752,8283,653337,210140,3136,3210,3473,3505,3118,3229,3053,1985,825,207,7,1008,1032,1117,1127,1002,1038,982,638,265,66,2,79562,81453,88113,88929,79106,81927,77470,50376,20931,5273,191,25590,26198,28340,28603,25443,26351,24917,16203,6732,1696,61
2022-02-18,2025981,74224337,866889,253595938,33214,189967.0,231067.0,284876.0,294926.0,247003.0,227553.0,176111.0,102137.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,105568,108077,116914,117997,104963,108706,102793,66842,27772,6997,254,4044,4140,4479,4520,4021,4164,3938,2561,1064,268,9,25143,8071,656240,210649,3061,3134,3390,3422,3044,3152,2981,1938,805,202,7,982,1006,1088,1098,977,1012,957,622,258,65,2,79916,81815,88505,89324,79457,82291,77815,50600,21024,5297,192,25652,26262,28409,28672,25505,26415,24978,16242,6748,1700,61
2022-02-19,1899701,74330221,868155,253670947,33283,181982.0,219615.0,269736.0,279675.0,233152.0,214222.0,166075.0,96858.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,105722,108235,117085,118169,105116,108865,102943,66940,27813,7008,254,4053,4149,4488,4530,4029,4173,3946,2566,1066,268,9,25202,8081,657393,210762,3069,3142,3398,3430,3051,3160,2988,1943,807,203,7,984,1007,1089,1099,978,1013,958,623,258,65,2,80056,81959,88660,89481,79597,82435,77951,50689,21061,5306,192,25666,26276,28424,28688,25519,26429,24991,16251,6752,1701,61
2022-02-20,1823872,74423318,868770,253713500,33742,169428.0,205163.0,253239.0,262309.0,219520.0,202328.0,157383.0,91839.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,105797,108312,117168,118253,105190,108942,103016,66987,27833,7012,254,4109,4206,4550,4592,4085,4231,4001,2601,1081,272,9,25554,8188,657969,210801,3111,3185,3446,3478,3094,3204,3030,1970,818,206,7,997,1020,1104,1114,991,1026,970,631,262,66,2,80126,82031,88738,89560,79666,82508,78020,50733,21079,5311,192,25671,26281,28430,28693,25523,26434,24996,16254,6753,1701,61
2022-02-21,1586000,74727594,871915,253793815,33996,171419.0,205743.0,249313.0,261395.0,217896.0,199839.0,155124.0,90826.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,106180,108704,117592,118681,105571,109336,103389,67230,27933,7038,255,4139,4238,4584,4627,4116,4263,4031,2621,1089,274,9,25755,8241,660560,211355,3136,3210,3473,3505,3118,3229,3053,1985,825,207,7,1003,1027,1111,1121,997,1033,977,635,264,66,2,80442,82354,89087,89912,79980,82833,78327,50933,21162,5332,193,25738,26350,28504,28768,25590,26503,25061,16296,6771,1706,61
2022-02-22,1571174,74924597,875609,253881286,34367,166577.0,201734.0,250600.0,259619.0,216153.0,199535.0,156269.0,92645.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,106630,109165,118090,119184,106018,109799,103827,67515,28052,7068,256,4185,4284,4634,4677,4161,4309,4075,2649,1101,277,10,26045,8322,663587,212022,3171,3247,3512,3545,3153,3265,3088,2008,834,210,7,1013,1037,1122,1132,1007,1043,986,641,266,67,2,80810,82731,89496,90324,80347,83212,78686,51166,21259,5356,194,25819,26433,28594,28859,25671,26587,25140,16348,6792,1711,62
2022-02-23,1408426,75118746,878553,253968129,34362,176973.0,221968.0,306997.0,305198.0,255234.0,232352.0,177145.0,102247.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,106989,109532,118487,119585,106375,110169,104176,67742,28146,7091,257,4184,4284,4634,4677,4160,4308,4074,2649,1100,277,10,26050,8312,666046,212507,3172,3247,3513,3545,3154,3266,3088,2008,834,210,7,1012,1036,1121,1131,1006,1042,985,640,266,67,2,81110,83038,89827,90659,80644,83521,78977,51356,21338,5376,195,25878,26493,28660,28925,25730,26648,25198,16385,6808,1715,62
2022-02-24,1316819,75285230,881096,254050655,34634,346545.0,547341.0,765808.0,745777.0,635409.0,597406.0,458054.0,262873.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,107298,109849,118830,119931,106683,110487,104477,67938,28227,7112,258,4217,4317,4670,4714,4193,4343,4106,2670,1109,279,10,26265,8369,668191,212905,3198,3274,3542,3575,3180,3293,3114,2025,841,212,7,1019,1043,1128,1139,1013,1049,992,645,268,67,2,81371,83305,90116,90951,80904,83790,79232,51521,21407,5393,195,25927,26543,28713,28979,25778,26697,25245,16416,6820,1718,62
2022-02-25,1237399,75440784,884002,254146204,33946,238877.0,356259.0,496050.0,486765.0,412651.0,385178.0,295330.0,170564.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,107652,110211,119222,120326,107035,110852,104822,68162,28321,7135,259,4133,4232,4578,4620,4110,4256,4025,2617,1087,274,9,25753,8193,670647,213355,3136,3210,3473,3505,3118,3229,3053,1985,825,207,7,997,1021,1104,1115,992,1027,971,631,262,66,2,81670,83611,90448,91285,81202,84098,79523,51711,21485,5413,196,25982,26599,28774,29041,25833,26754,25299,16451,6835,1722,62
2022-02-26,1145824,75509762,884988,254211683,34464,240229.0,356436.0,500211.0,491020.0,417058.0,390074.0,299655.0,173374.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,107772,110334,119355,120460,107154,110976,104939,68238,28352,7143,259,4196,4296,4648,4691,4172,4321,4086,2657,1104,278,10,26152,8312,671568,213420,3184,3260,3527,3559,3166,3279,3101,2016,837,211,7,1012,1036,1121,1131,1006,1042,985,640,266,67,2,81782,83726,90572,91411,81313,84213,79632,51782,21515,5421,196,25990,26607,28783,29049,25840,26762,25306,16456,6837,1722,62
2022-02-27,1106762,75555321,885654,254245797,35027,238183.0,371123.0,520074.0,499060.0,426713.0,399727.0,306388.0,177785.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,107853,110417,119445,120551,107235,111059,105018,68289,28374,7149,259,4265,4366,4723,4767,4241,4392,4153,2700,1122,282,10,26583,8444,672163,213491,3237,3314,3585,3618,3218,3333,3152,2049,851,214,7,1028,1052,1138,1149,1022,1058,1001,651,270,68,2,81855,83800,90652,91492,81385,84288,79703,51828,21534,5425,196,25998,26616,28792,29059,25849,26771,25315,16461,6839,1723,62
2022-02-28,1064336,75729060,888521,254322097,35418,238756.0,370180.0,523720.0,504235.0,432939.0,407009.0,312040.0,182032.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,108202,110774,119832,120941,107582,111419,105358,68510,28465,7172,260,4313,4415,4776,4820,4288,4441,4199,2730,1134,285,10,26888,8530,674542,213979,3274,3352,3626,3659,3255,3371,3188,2073,861,217,7,1038,1063,1150,1161,1032,1069,1011,657,273,68,2,82144,84097,90973,91815,81673,84586,79985,52011,21610,5445,197,26058,26677,28858,29125,25908,26832,25373,16499,6855,1727,62
2022-03-01,990233,75837433,891886,254390302,35567,231802.0,359519.0,508733.0,490587.0,420041.0,394533.0,302252.0,176123.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,108612,111194,120286,121399,107989,111841,105757,68770,28573,7199,261,4331,4434,4796,4841,4306,4460,4217,2742,1139,287,10,27008,8559,677278,214608,3289,3367,3642,3676,3270,3386,3202,2082,865,218,7,1042,1067,1154,1165,1036,1073,1014,659,274,69,2,82478,84438,91342,92188,82004,84929,80309,52222,21698,5467,198,26134,26755,28943,29211,25984,26911,25447,16547,6875,1732,62
